parid,elev
3280300,5
3280555,5
3280318,5
3280326,5
3280563,5
3280334,5
3280571,5
3280580,5
3278518,35
3280342,5
3280598,5
3280351,5
3280601,5
3280369,5
3280610,5
3280377,5
3278526,40
3280628,5
3280385,5
3280393,5
3280636,5
3280644,5
3280407,5
3280415,5
3278534,35
3280652,5
3280661,5
3280423,5
3280725,5
3280733,5
3280679,5
3280687,5
3280741,5
3281071,5
3280695,5
3280750,5
3280709,5
3280768,5
3280776,5
3280784,5
3280792,5
3280717,5
3281080,5
3280806,5
3281365,5
3280814,5
3281373,5
3280822,5
3281381,5
3281098,5
3281390,5
3280849,5
3280865,5
3281403,5
3280873,5
3281411,5
3280881,5
3281101,5
3281420,5
3280890,5
3281438,5
3280971,5
3281446,5
3281454,5
3280989,5
3281110,5
3281462,5
3281471,5
3281489,5
3281497,5
3280997,5
3281004,5
3281128,5
3281501,5
3281012,5
3281021,5
3281039,5
3281047,5
3281519,5
3281527,5
3281136,5
3281055,5
3281535,5
3281659,5
3281543,5
3281667,5
3281675,5
3281551,5
3281144,5
3281683,5
3281578,5
3281691,5
3281705,5
3281586,5
3281152,5
3281594,5
3281608,5
3281713,5
3281616,5
3281721,5
3281624,5
3281730,5
3281161,5
3281632,5
3281748,5
3281756,5
3281641,5
3281951,5
3281764,5
3281969,5
3281187,5
3281977,5
3281985,5
3281772,5
3281781,5
3281799,5
3281802,5
3281829,5
3281993,5
3281837,5
3281195,5
3282001,5
3282019,5
3281845,5
3281853,5
3282027,5
3281861,5
3281209,5
3282035,5
3282043,5
3281870,5
3282051,5
3282060,5
3282078,5
3281888,5
3281217,5
3282086,5
3281896,5
3281900,5
3281918,5
3282094,5
3281926,5
3282108,5
3281225,5
3281934,5
3281942,5
3282264,5
3282116,5
3282124,5
3282272,5
3282132,5
3282281,5
3282302,5
3281233,5
3282311,5
3282159,5
3282167,5
3282175,5
3282329,5
3282183,5
3282337,5
3281241,5
3282191,5
3282205,5
3282345,5
3282353,5
3282213,5
3282361,5
3282221,5
3282370,5
3282388,5
3282230,5
3281250,5
3282396,5
3282400,10
3282418,10
3282426,10
3282248,5
3282256,5
3282434,10
3282523,10
3281276,5
3282442,10
3282531,10
3282451,10
3282469,10
3282477,10
3282558,10
3282485,10
3282566,10
3282493,10
3281292,5
3282574,10
3282507,10
3282515,10
3282825,10
3282582,10
3282833,10
3281306,5
3282591,10
3282604,10
3282841,10
3282612,10
3282850,10
3282621,10
3282639,10
3282868,10
3281314,5
3282876,10
3282647,10
3282655,10
3282663,10
3282884,10
3282892,10
3282906,10
3281322,5
3282922,10
3282671,10
3282931,15
3282949,15
3282680,10
3282957,15
3282965,15
3282698,10
3282973,15
3281331,5
3282701,10
3282710,10
3282981,10
3282728,10
3282990,10
3282736,10
3282744,10
3282752,10
3283007,10
3281349,5
3283015,10
3282761,10
3283023,10
3282779,10
3282787,10
3282795,10
3281357,5
3282809,10
3283040,10
3282817,10
3283066,10
3283058,10
3283074,10
3283317,10
3283325,10
3283333,10
3283571,15
3283082,10
3283091,10
3283341,10
3283104,10
3283350,10
3283368,10
3283376,10
3283112,10
3283589,15
3283384,10
3283121,10
3283392,10
3283139,10
3283155,10
3283163,10
3283171,10
3283406,10
3283180,10
3283198,10
3283597,15
3283414,10
3283201,10
3283422,10
3283210,10
3283431,10
3283228,10
3283449,10
3283457,10
3283601,15
3283465,10
3283236,10
3283244,10
3283473,10
3283481,10
3283490,10
3283252,10
3283261,10
3283503,10
3283619,15
3283279,10
3283511,10
3283511,10
3283287,10
3283520,10
3283538,15
3283546,10
3283554,15
3283295,10
3283627,15
3283562,15
3283309,10
3283813,10
3283821,10
3284089,10
3283830,10
3283848,10
3283856,10
3283635,15
3284097,10
3283864,10
3283872,10
3284101,10
3284119,10
3284127,10
3283643,15
3284135,10
3283881,10
3283899,10
3284143,10
3283902,10
3284151,10
3284160,10
3283911,10
3283651,10
3284178,10
3283929,10
3284186,10
3284194,10
3283937,10
3284208,10
3283945,10
3284216,10
3283660,15
3284224,10
3284232,10
3283953,10
3284241,10
3283961,10
3284259,10
3283678,15
3284267,10
3283970,10
3283988,10
3283996,10
3284275,10
3284283,10
3283686,15
3284003,10
3284011,10
3284291,10
3284305,10
3284313,10
3284020,10
3284038,10
3284046,10
3283694,15
3284321,10
3284330,10
3284348,10
3284356,10
3284054,10
3284062,10
3284364,10
3284071,10
3284372,10
3283708,15
3284691,10
3284381,10
3284399,10
3284399,10
3284402,10
3284704,10
3284411,10
3284712,10
3283716,15
3284721,10
3284739,10
3284429,10
3284437,10
3284747,10
3284755,10
3284763,10
3284445,10
3283724,15
3284771,10
3284780,10
3284453,10
3284470,10
3284488,10
3284828,20
3283732,15
3284496,10
3284836,20
3284844,20
3284500,10
3284852,20
3284861,20
3284879,20
3284887,20
3284518,10
3283741,15
3284526,10
3284895,20
3284534,10
3284551,10
3283759,15
3284909,20
3284569,10
3284577,10
3284917,20
3284585,10
3284925,20
3284593,10
3284607,10
3283767,15
3284933,20
3284941,15
3284615,10
3284623,10
3284631,10
3284950,15
3284968,15
3283775,15
3284976,15
3284984,15
3284640,10
3284992,15
3284658,10
3285000,15
3285018,15
3284666,10
3284674,10
3284682,10
3283783,15
3285026,15
3285034,15
3285051,15
3285042,15
3285069,15
3285344,15
3285352,15
3285361,15
3285379,20
3285077,15
3285387,20
3285425,20
3283791,20
3285085,15
3285433,20
3285441,20
3285093,15
3285107,15
3285450,20
3285115,15
3285123,15
3285468,20
3285476,20
3283805,10
3285131,15
3285484,20
3285140,15
3285492,20
3285506,20
3285158,15
3285514,15
3285735,15
3285166,20
3285522,15
3285531,15
3285549,15
3285174,20
3285646,15
3285182,20
3285191,20
3285751,15
3285654,15
3285204,20
3285662,15
3285212,20
3285221,20
3285671,15
3285689,15
3285239,20
3285760,10
3285247,20
3285697,15
3285701,15
3285255,20
3285263,20
3285719,15
3285271,20
3285727,15
3286006,10
3285778,10
3285280,15
3286014,15
3286022,15
3286031,15
3285298,15
3286049,15
3285786,10
3285301,15
3286057,15
3285310,15
3286065,15
3286073,15
3286081,15
3285328,15
3286090,15
3285336,15
3285794,10
3286103,15
3286111,15
3286251,10
3286120,15
3286260,10
3286278,10
3286138,15
3286286,10
3285808,10
3286294,10
3286308,10
3286146,15
3286316,10
3286324,10
3286332,10
3286341,10
3286154,15
3286162,15
3285816,10
3286359,10
3286171,15
3286367,10
3286189,15
3286197,15
3286201,15
3286375,10
3285824,15
3286383,10
3286219,15
3286391,10
3286227,15
3286405,10
3286413,10
3286235,15
3285832,10
3286243,10
3286421,10
3286430,10
3286511,10
3286448,10
3286529,10
3285841,10
3286456,10
3286464,10
3286537,10
3286545,10
3286553,10
3286472,10
3286561,10
3286481,10
3286570,10
3285859,10
3286588,10
3286596,10
3286600,10
3286499,10
3286502,10
3286618,10
3286871,10
3286626,10
3285867,10
3286880,10
3286898,10
3286634,10
3286651,10
3286901,10
3286677,10
3285875,10
3286910,10
3286928,10
3286685,10
3286944,10
3286693,10
3286952,10
3286707,10
3286715,10
3286961,10
3285883,10
3286723,10
3286731,10
3286740,10
3286766,10
3286774,10
3286979,10
3286987,10
3286995,10
3286782,10
3285891,10
3286804,10
3286812,10
3287002,10
3287011,10
3287029,10
3286821,10
3286839,10
3287037,10
3285905,10
3287045,10
3286855,10
3287053,10
3286863,10
3287061,10
3285921,10
3287207,10
3287070,10
3287215,10
3287088,10
3287096,10
3287100,10
3287223,10
3287118,10
3287126,10
3285930,10
3287134,10
3287231,10
3287240,10
3287142,10
3287151,10
3287258,10
3287169,10
3287266,10
3287177,10
3285948,10
3287274,10
3287185,10
3287193,10
3287525,10
3287282,10
3287533,10
3287291,10
3287304,10
3285956,10
3287541,10
3287550,10
3287312,10
3287568,10
3287576,10
3287584,10
3287592,10
3287321,10
3285964,10
3287622,10
3287339,10
3287631,10
3287649,10
3287657,10
3285972,10
3287347,10
3287355,10
3287665,10
3287673,10
3287363,10
3287681,5
3287711,5
3287371,10
3285981,10
3287720,5
3287738,5
3287746,5
3287754,5
3287380,10
3287762,5
3285999,10
3287452,10
3287771,5
3287789,5
3287461,10
3287479,10
3287878,30
3287487,10
3287495,10
3287797,30
3287801,30
3287843,30
3287851,30
3287517,10
3287860,30
3288203,30
3287886,30
3288581,30
3288599,30
3288211,30
3288220,30
3288602,30
3288611,30
3288238,30
3287894,30
3288246,30
3288629,30
3288254,30
3288637,30
3288645,30
3288262,30
3288653,30
3288319,30
3288661,30
3288670,30
3288360,30
3287908,30
3288688,30
3288696,30
3288378,30
3288386,30
3288394,30
3288408,30
3288700,30
3288416,30
3288424,30
3287916,30
3288718,30
3288432,30
3288441,30
3288726,30
3288459,30
3288734,30
3288467,30
3288742,30
3287932,30
3288751,30
3288475,30
3288769,30
3288777,30
3288483,30
3288785,30
3288793,30
3287959,30
3288491,30
3288505,30
3288807,30
3288815,30
3288513,30
3288823,30
3288831,30
3288521,30
3288840,30
3287967,30
3288858,30
3288866,30
3288874,30
3288530,30
3288882,30
3288548,30
3288556,30
3288891,30
3287975,30
3288904,30
3288921,30
3288939,30
3288564,30
3288572,30
3288947,30
3288963,30
3288971,30
3289251,30
3287983,30
3289269,30
3288980,30
3289277,30
3288998,30
3289285,30
3287991,30
3289005,30
3289013,30
3289293,30
3289307,30
3289021,30
3289315,30
3289030,30
3289323,30
3289048,30
3288009,30
3289331,30
3289340,30
3289358,30
3289056,30
3289366,30
3289064,30
3289072,30
3289374,30
3289382,30
3288017,30
3289081,30
3289099,30
3289102,30
3289111,30
3289391,30
3289129,30
3289404,30
3289137,30
3289412,30
3289439,30
3288025,30
3289447,30
3289145,30
3289455,30
3289153,30
3289161,30
3289463,30
3288033,30
3289170,30
3289188,30
3289196,30
3289218,30
3289471,30
3289234,30
3289480,30
3289242,30
3289498,30
3288041,30
3289595,30
3289501,30
3289510,30
3289528,30
3289609,30
3289617,30
3289536,30
3289625,30
3289544,30
3289633,30
3288068,30
3289552,30
3289641,30
3289650,30
3289561,30
3289579,30
3289668,30
3288076,30
3289587,30
3289676,30
3289684,30
3289927,30
3289706,30
3289935,30
3289943,30
3289951,30
3288084,30
3289714,30
3289722,30
3289731,30
3289749,30
3289960,30
3289978,30
3289986,30
3289757,30
3290003,30
3288092,30
3289765,30
3290011,30
3289773,30
3289781,30
3290020,30
3289790,30
3290046,30
3289803,30
3288106,30
3289811,30
3290054,30
3290062,30
3289820,30
3290071,30
3289838,30
3289846,30
3290097,30
3289854,30
3288114,30
3289862,30
3290101,30
3289871,30
3289889,30
3290119,30
3289897,30
3289901,30
3288122,30
3290127,30
3289919,30
3290135,30
3290151,30
3290275,30
3290283,30
3290291,30
3290160,30
3288131,30
3290178,30
3290305,30
3290321,30
3290186,30
3290194,30
3290356,30
3288149,30
3290208,30
3290364,30
3290372,30
3290381,30
3290216,30
3290224,30
3290232,30
3288157,30
3290399,30
3290402,30
3290429,30
3290241,30
3290437,30
3290259,30
3290445,30
3290267,30
3288165,30
3290453,30
3290461,30
3290607,50
3290615,45
3290470,30
3290623,40
3288173,30
3290631,35
3290488,30
3290640,30
3290658,30
3290666,30
3290496,30
3290500,30
3288181,30
3290674,30
3290682,30
3290518,30
3290691,30
3290704,30
3290712,30
3290526,30
3290721,30
3290534,30
3290887,35
3290739,30
3290747,30
3290542,30
3290755,30
3290551,30
3290763,35
3290895,40
3290569,35
3290577,40
3290771,35
3290780,40
3290585,45
3290798,40
3290593,50
3290909,40
3290801,35
3290810,35
3291140,40
3291158,35
3291166,30
3290828,30
3290917,40
3290836,35
3291174,30
3290844,35
3290852,35
3290861,35
3290879,35
3291450,40
3291182,30
3291468,40
3291476,40
3290925,45
3291484,40
3291492,35
3291191,30
3291204,30
3291506,35
3291212,30
3291514,35
3291221,30
3290933,45
3291239,30
3291247,30
3291255,30
3291522,35
3291263,40
3291531,35
3291271,40
3291280,40
3291298,35
3291549,40
3290941,45
3291557,40
3291301,30
3291310,30
3291565,40
3291573,35
3291581,35
3290950,50
3291328,30
3291336,30
3291590,40
3291603,40
3291344,30
3291361,30
3291387,30
3291611,45
3291620,45
3290968,50
3291395,30
3291638,45
3291409,30
3291646,45
3291417,35
3291654,30
3291425,35
3291662,30
3291671,30
3291433,40
3290976,50
3291441,40
3291760,35
3291689,30
3291697,30
3291778,35
3291786,35
3291794,35
3291701,30
3291719,35
3290984,45
3291808,35
3291727,35
3291816,35
3291824,35
3291735,35
3291743,35
3291832,35
3290992,45
3291841,35
3291751,30
3291859,35
3292065,40
3292073,40
3291867,35
3291875,35
3292081,40
3291000,45
3291883,35
3292090,40
3292103,40
3291891,35
3292120,40
3291905,35
3292138,40
3292146,40
3291913,35
3291018,45
3291921,35
3292154,40
3292162,40
3291930,35
3292171,40
3292189,40
3292197,40
3292201,40
3291026,50
3291948,35
3292219,35
3292227,40
3291956,35
3292235,40
3291964,35
3292243,40
3291034,50
3292251,40
3292260,40
3292278,35
3291972,35
3291981,35
3292286,40
3291999,35
3292294,40
3292308,40
3291042,40
3292006,40
3292014,40
3292022,40
3292316,40
3292324,40
3292332,40
3292031,40
3292049,40
3292057,40
3292341,40
3291051,40
3292359,40
3292472,35
3293762,35
3293771,40
3293789,40
3293797,40
3293801,40
3293053,35
3291069,40
3293061,40
3293819,40
3293070,40
3293827,35
3293835,35
3293100,40
3293126,35
3291077,40
3293843,35
3293134,35
3293851,35
3293142,35
3293151,40
3293177,40
3293860,40
3291085,40
3293193,40
3293878,40
3293886,40
3293649,30
3293673,30
3293894,40
3291093,35
3293681,30
3293908,40
3293711,30
3293720,30
3293916,40
3291107,35
3293924,40
3293738,35
3293932,40
3293941,40
3294041,40
3293959,40
3294050,40
3291115,35
3293967,40
3294068,40
3293975,40
3294076,40
3294084,45
3293983,40
3293991,40
3294009,40
3291123,35
3294092,45
3294106,45
3294114,45
3294017,40
3294122,40
3294131,40
3294149,45
3294157,45
3294025,40
3291131,35
3294165,45
3294033,40
3294378,40
3294386,40
3294173,45
3294181,40
3294394,40
3294408,35
3294190,40
3294416,40
3294700,40
3294203,40
3294211,40
3294424,40
3294220,40
3294432,40
3294441,35
3294459,35
3294238,40
3294467,35
3294718,40
3294475,40
3294483,40
3294246,40
3294491,40
3294505,45
3294513,40
3294726,40
3294254,40
3294262,40
3294271,40
3294521,40
3294530,40
3294289,40
3294297,45
3294301,45
3294548,40
3294734,40
3294319,45
3294327,45
3294556,40
3294564,40
3294335,40
3294343,45
3294572,40
3294351,45
3294742,40
3294581,40
3294599,35
3294360,45
3295587,25
3294602,35
3294611,35
3295609,25
3294629,40
3294637,40
3294751,40
3294645,40
3295625,25
3294653,35
3295633,40
3294769,40
3295668,50
3294661,35
3295668,50
3294777,35
3294670,35
3295668,50
3294688,40
3295668,50
3295684,30
3295684,30
3294696,40
3295684,30
3295781,10
3294785,35
3295790,10
3295803,10
3295684,30
3295811,10
3295684,30
3295820,10
3295838,10
3295854,10
3294793,35
3295684,30
3295684,30
3295692,10
3295862,10
3295871,10
3295889,10
3295897,10
3295706,10
3295901,10
3294807,35
3295919,10
3295714,10
3295722,10
3295765,10
3295927,10
3295935,10
3295773,10
3295943,10
3296095,10
3294815,40
3295951,10
3296109,10
3295960,10
3296125,10
3295978,10
3296133,10
3295986,10
3295994,10
3294823,40
3296141,10
3296150,10
3296001,10
3296168,10
3296176,10
3296010,10
3296028,10
3296036,10
3296184,10
3294831,25
3296044,10
3296052,10
3296214,10
3296061,10
3296079,10
3296222,10
3295391,30
3296231,10
3296249,10
3296435,10
3296443,10
3296451,10
3296257,10
3296460,10
3296265,10
3296478,10
3295404,30
3296486,10
3296273,10
3296281,10
3296290,10
3296494,10
3295421,30
3296508,10
3296303,10
3296516,10
3296524,10
3296311,10
3296320,10
3296532,10
3296371,10
3296541,10
3295439,30
3296389,10
3296559,10
3296397,10
3296401,10
3296567,10
3296419,10
3296575,10
3296427,10
3296583,10
3295447,30
3296583,10
3296591,10
3296745,10
3296753,10
3296761,10
3296605,10
3296613,10
3296770,10
3296621,10
3295463,30
3296630,10
3296648,10
3296788,10
3296796,10
3296656,10
3296664,10
3296672,10
3295471,30
3296699,10
3296826,10
3296834,10
3296702,10
3296842,10
3296851,10
3296869,10
3296877,10
3296711,10
3296729,10
3295501,30
3296885,10
3296737,10
3297041,10
3297059,10
3296893,10
3296907,10
3297067,10
3295510,30
3296915,10
3296923,10
3297075,10
3296931,10
3296940,10
3297083,10
3297105,10
3296958,10
3296966,10
3295528,30
3297113,10
3296974,10
3296982,10
3297121,10
3297148,10
3296991,10
3295536,30
3297008,10
3297016,10
3297156,10
3297024,10
3297032,10
3297342,10
3297369,10
3297164,10
3295561,30
3297172,10
3297377,10
3297385,10
3297181,10
3297393,10
3297199,10
3297202,10
3297211,10
3295579,30
3297407,10
3297415,10
3297229,10
3297237,10
3297245,10
3297661,10
3297423,10
3297253,10
3297261,10
3297431,10
3297440,10
3297270,10
3297458,10
3297288,10
3297679,10
3297466,10
3297296,10
3297300,10
3297318,10
3297474,10
3297326,10
3297687,10
3297334,10
3297482,10
3297946,10
3297954,10
3297491,10
3297962,10
3297504,10
3297695,10
3297971,10
3297989,10
3297512,10
3297521,10
3297539,10
3297997,10
3298004,10
3298012,10
3297709,10
3297547,10
3297555,10
3298021,10
3297563,10
3297571,10
3297580,10
3298039,10
3298047,10
3297717,10
3298055,10
3298063,10
3297598,10
3298080,10
3298098,10
3297601,10
3297725,10
3298101,10
3297610,10
3297628,10
3298110,10
3297636,10
3298128,10
3298136,10
3297733,10
3297644,10
3297652,10
3298268,10
3298144,10
3298152,10
3298276,10
3298152,10
3298284,10
3298161,10
3297741,10
3298292,10
3298161,10
3298179,10
3298187,10
3298306,10
3298314,10
3298195,10
3297750,10
3298209,10
3298225,10
3298322,10
3298331,10
3298349,10
3298241,10
3298357,10
3297768,10
3298250,10
3298365,10
3298373,10
3298551,10
3298381,10
3298560,10
3297776,10
3298578,10
3298390,10
3298586,10
3298594,10
3298403,10
3298411,10
3298420,10
3298608,10
3297784,10
3298616,10
3298624,10
3298446,10
3298632,10
3298641,10
3298454,10
3298462,10
3298659,10
3298667,10
3298471,10
3298489,10
3297792,10
3298675,10
3298683,10
3298691,10
3298705,10
3298497,10
3298501,10
3298519,10
3298713,10
3297806,10
3298721,10
3298527,10
3298535,10
3298730,10
3298543,10
3297814,10
3298748,10
3298756,10
3298764,10
3298837,10
3298845,10
3298772,10
3298781,10
3298853,10
3298861,10
3297822,10
3298870,10
3298799,10
3298802,10
3298811,10
3298829,10
3299167,10
3298888,10
3298896,10
3298900,10
3299175,10
3297831,10
3299183,10
3299191,10
3298918,10
3298926,10
3298934,10
3299205,10
3299213,10
3298942,10
3297849,10
3299221,10
3298951,10
3299230,10
3298969,10
3298977,10
3299248,10
3297857,10
3298985,10
3299256,10
3299264,10
3298993,10
3299001,10
3299019,10
3299272,10
3299027,10
3299035,10
3297865,10
3299299,10
3299302,10
3299311,10
3299043,10
3299051,10
3299060,10
3299329,10
3299337,10
3297873,10
3299078,10
3299345,10
3299086,10
3299094,10
3299353,10
3299108,10
3299361,10
3299370,10
3297881,10
3299388,10
3299116,10
3299396,10
3299124,10
3299132,10
3299400,10
3299418,10
3297890,10
3299141,10
3299426,10
3299434,10
3299591,10
3299604,10
3299442,10
3299612,10
3299451,10
3297903,10
3299469,10
3299621,10
3299477,10
3299639,10
3299647,10
3299655,10
3299663,10
3299671,10
3299485,10
3297911,10
3299493,10
3299507,10
3299680,10
3299507,10
3299698,10
3299701,10
3297920,10
3299515,10
3299710,10
3299728,10
3299523,10
3299736,10
3299558,10
3299744,10
3297938,10
3299566,10
3299752,10
3299761,10
3299779,10
3299574,10
3299582,10
3299787,10
3299795,10
3299833,10
3300157,10
3299809,10
3300165,10
3299817,10
3299825,10
3300181,10
3300190,10
3300203,10
3300211,10
3299841,10
3300220,10
3300173,10
3300467,10
3300238,10
3300246,10
3300254,10
3300475,10
3300483,10
3300262,10
3300271,10
3299850,10
3300289,10
3300297,10
3300301,10
3300491,10
3300505,10
3300513,10
3300319,10
3300327,10
3299868,10
3300521,10
3300530,10
3300548,10
3300351,10
3300360,10
3300378,10
3300386,10
3300394,10
3299914,10
3300572,10
3300581,10
3300408,10
3300416,10
3300599,10
3300602,10
3300424,10
3299922,10
3300432,10
3300441,10
3300459,10
3300611,10
3300718,10
3300726,10
3300629,10
3300734,10
3300637,10
3300645,10
3299931,10
3300742,10
3300653,10
3300751,10
3300769,10
3300777,10
3300661,10
3300670,10
3300688,10
3300785,10
3300793,10
3300696,10
3300700,10
3300807,10
3299949,10
3300998,10
3301005,10
3300815,10
3301013,10
3300823,10
3301030,10
3300831,10
3299957,10
3300840,10
3301048,10
3301056,10
3300858,10
3300866,10
3301072,10
3300874,10
3301081,10
3301099,10
3300891,10
3300904,10
3300912,10
3299965,10
3300921,10
3301102,10
3301111,10
3300939,10
3300947,10
3300955,10
3301129,10
3300971,10
3301137,10
3300980,10
3299973,10
3301315,10
3301323,10
3301331,10
3301340,10
3301153,10
3301358,10
3299981,10
3301161,10
3301366,10
3301170,10
3301188,10
3301374,10
3301382,10
3301391,10
3299990,10
3301404,10
3301196,10
3301412,10
3301421,10
3301200,10
3301218,10
3301439,10
3301226,10
3301234,10
3301447,10
3300009,10
3301455,10
3301242,10
3301251,10
3301463,10
3301471,10
3301269,10
3301480,10
3301277,10
3300017,10
3301498,10
3301501,10
3301293,10
3301307,10
3301510,10
3301641,10
3301528,10
3300025,10
3301650,10
3301536,10
3301544,10
3301552,10
3301668,10
3301676,10
3301684,10
3301561,10
3301579,10
3300033,10
3301587,10
3301692,10
3301595,10
3301609,10
3301617,10
3301625,10
3301706,10
3301714,10
3301633,10
3300041,10
3301722,10
3301951,15
3301960,15
3301731,10
3301749,10
3301757,10
3301765,10
3301978,20
3300050,10
3301986,20
3301994,15
3302001,15
3301773,10
3302010,20
3302028,20
3300068,10
3301781,10
3302036,20
3301790,10
3302044,20
3301803,10
3302052,15
3301811,10
3302061,15
3302079,15
3301820,10
3300076,10
3302087,15
3301838,10
3301846,10
3301854,10
3302095,15
3301862,10
3301871,10
3301889,10
3302109,15
3300084,10
3301897,10
3302117,15
3302125,10
3301901,15
3301919,15
3301927,15
3301935,15
3301943,15
3302133,15
3300092,10
3302257,10
3302141,15
3302265,10
3302150,15
3302168,15
3302273,10
3300106,10
3302281,10
3302176,20
3302290,10
3302303,10
3300114,10
3302320,10
3302184,20
3302338,10
3302192,20
3302354,10
3302206,20
3302362,10
3302371,10
3302214,20
3302389,10
3300122,10
3302222,20
3302231,15
3302397,10
3302249,15
3302401,10
3302524,10
3300149,10
3302541,10
3302419,10
3302559,10
3302567,10
3302575,10
3302583,10
3302877,15
3302427,10
3302591,10
3302605,10
3302435,10
3302443,10
3302451,10
3302885,15
3302460,10
3302478,15
3302613,10
3302486,15
3302494,15
3302621,10
3302630,10
3302508,15
3302516,10
3302893,15
3302648,10
3302656,10
3303181,20
3302664,10
3302672,10
3302681,10
3303199,20
3303202,20
3302907,15
3302699,10
3302702,10
3302711,10
3303211,20
3302729,10
3303229,20
3303237,20
3302915,15
3303245,20
3302737,10
3302745,15
3303253,20
3302753,15
3303261,20
3303270,20
3302923,15
3302761,15
3302770,15
3302788,15
3303288,20
3303296,20
3302796,15
3302931,15
3302800,15
3303300,20
3302818,15
3302826,15
3303318,15
3303326,10
3302834,15
3302842,15
3302940,15
3302851,15
3303334,10
3303342,10
3302869,15
3303351,10
3303474,15
3303369,10
3303482,15
3303491,15
3302958,15
3303377,10
3303504,15
3303385,10
3303393,10
3303512,15
3303521,10
3303539,10
3302966,15
3303407,10
3303415,10
3303555,10
3303423,10
3303440,10
3302974,15
3303563,10
3303458,15
3303571,10
3303466,15
3303814,10
3303580,10
3303822,10
3302982,15
3303831,10
3303598,10
3303610,15
3303849,10
3303857,10
3303628,10
3303636,10
3302991,15
3303865,10
3303644,10
3303873,10
3303881,10
3303890,10
3303652,10
3303661,10
3303903,10
3303679,10
3303008,15
3303695,10
3303709,10
3303911,10
3303717,10
3303920,10
3303725,10
3303733,10
3303938,10
3303016,15
3303946,10
3303750,10
3303768,10
3303776,10
3303962,10
3303024,15
3303784,10
3303971,10
3303989,10
3303997,10
3303792,10
3303806,10
3304004,10
3304152,10
3303032,15
3304161,10
3304012,10
3304039,10
3304179,10
3304187,10
3303041,15
3304055,10
3304063,10
3304195,10
3304071,10
3304209,10
3304080,10
3304217,10
3304225,10
3304098,10
3304101,10
3303059,15
3304110,10
3304233,10
3304241,10
3304128,10
3304144,10
3304250,10
3303067,15
3304268,25
3304390,30
3304411,30
3304420,30
3304438,30
3304446,30
3304454,25
3303075,15
3304306,25
3304462,30
3304471,30
3304489,30
3304501,30
3304365,35
3303083,15
3304519,30
3304527,30
3304535,30
3304543,30
3304551,30
3303091,15
3304560,25
3304373,30
3304594,30
3304641,30
3304381,30
3304730,25
3304748,25
3304756,25
3304659,30
3303105,15
3304667,25
3304675,25
3304683,25
3304691,25
3304764,25
3304705,25
3304713,25
3303113,15
3304772,25
3304721,25
3304993,30
3305001,30
3305019,30
3304781,25
3305027,30
3304799,25
3303121,10
3305035,30
3305043,25
3304802,25
3304811,25
3305051,25
3304829,25
3305060,25
3304837,30
3304845,30
3305078,25
3303130,20
3304853,25
3305086,25
3305094,25
3305108,25
3305116,25
3305124,30
3304861,25
3305132,30
3303148,20
3304870,25
3305141,30
3305159,30
3304888,25
3304896,25
3304900,25
3304918,25
3305167,30
3303156,20
3304926,25
3305175,30
3305183,35
3304934,25
3304942,25
3305191,30
3305205,30
3303164,20
3305213,30
3305221,30
3304951,30
3304969,30
3304977,30
3305230,25
3304985,30
3305248,25
3303172,20
3305272,25
3305281,25
3305256,25
3305264,25
3305299,25
3305302,30
3305761,25
3305779,25
3305787,25
3305523,25
3305795,25
3305311,30
3305809,25
3305329,30
3305337,30
3305531,25
3305345,30
3305817,20
3305353,30
3305825,20
3305833,20
3305540,25
3305361,30
3305841,20
3305850,20
3305370,30
3305868,20
3305876,20
3305388,25
3305884,20
3305558,25
3305396,30
3305400,30
3305892,20
3305418,25
3305426,25
3305906,20
3305914,25
3305434,25
3305566,25
3305442,25
3305922,25
3305931,25
3305451,25
3305949,25
3305469,25
3305477,25
3305957,25
3305485,25
3305574,25
3305493,25
3305965,25
3305981,20
3305507,25
3305990,20
3305515,25
3306325,25
3306015,25
3305582,25
3306023,25
3306333,25
3306031,25
3306058,25
3306341,25
3306066,25
3306074,25
3305591,25
3306350,30
3306368,30
3306376,30
3306082,25
3306384,25
3306392,30
3306406,30
3306091,25
3305604,25
3306104,25
3306414,25
3306422,25
3306431,25
3306112,25
3306121,25
3306449,25
3306139,25
3306457,30
3305612,25
3306147,25
3306473,30
3306155,25
3306481,30
3306490,30
3306163,25
3305621,25
3306511,30
3306520,5
3306171,25
3306180,25
3306538,10
3306198,25
3305639,25
3306201,25
3306546,10
3306554,10
3306562,5
3306571,5
3306210,25
3306228,25
3306589,5
3306236,25
3305647,25
3307054,30
3306244,25
3306252,25
3306279,25
3306287,25
3305655,25
3306295,25
3306309,25
3306317,25
3305663,25
3307097,25
3307101,25
3307119,30
3307127,30
3305671,25
3307143,30
3307194,30
3307755,30
3305680,25
3307852,30
3307879,25
3307062,30
3307917,30
3305698,25
3307941,30
3308000,30
3305701,25
3377966,15
3377958,20
3377842,10
3305710,20
3377851,15
3377869,10
3305728,20
3377869,10
3377915,5
3377931,10
3377931,10
3305736,20
3377974,15
3377982,15
3305744,20
3377991,15
3378008,15
3305752,25
3378016,15
3378024,20
3378032,20
3306007,20
3378059,20
3378067,20
3378075,15
3307071,25
3378083,15
3378334,15
3378091,15
3378601,15
3378610,15
3378105,15
3378628,15
3378113,15
3378652,15
3378342,15
3378121,15
3378130,15
3378687,15
3378695,15
3378709,15
